ColNum,state,year,unemp,income,emppop,drinkage,youngdrivers,miles,fatal,nfatal,fatal1517,nfatal1517,fatal1820,nfatal1820,afatal,pop,pop1517,pop1820,milestot
161,mo,1988,5.69999980926514,14871.9921875,62.7662315368652,21,0.151574000716209,8864.046875,1103,237,70,15,129,37,350.867004394531,5140992.5,223000.25,225998.609375,45570
162,mt,1982,8.60000038146973,12033.4130859375,61.2244911193848,19,0.221544995903969,8284.4736328125,254,50,26,8,38,12,95.5439987182617,804999.8125,41000.0234375,42323.12109375,6668.99951171875
163,mt,1983,8.80000019073486,11954.12890625,60.4026870727539,19,0.225486993789673,8800.240234375,286,77,15,6,31,11,112.640998840332,816000.4375,40000,41466.6953125,7181
164,mt,1984,7.40000009536743,11906.59375,62.2296142578125,19,0.223628997802734,8974.486328125,238,44,20,2,41,12,91.9029998779297,822999.75,37999.984375,40627.59765625,7386
165,mt,1985,7.69999980926514,11669.4912109375,62.0232162475586,19,0.208700999617577,9167.078125,223,56,15,7,20,12,94.6029968261719,825999.3125,37000.03515625,39805.484375,7572
166,mt,1986,8.10000038146973,12076.3671875,62.3333320617676,19,0.187298998236656,9575.28125,222,30,16,2,30,9,69.9359970092773,816999.5,37999.96484375,39000,7823
167,mt,1987,7.40000009536743,12291,62.541805267334,20.3299999237061,0.175665006041527,9980.2236328125,234,54,17,3,26,12,77.8649978637695,808999.9375,36000.01953125,37000.140625,8074.00048828125
168,mt,1988,6.80000019073486,12383.060546875,62.9194602966309,21,0.162919998168945,10109.3271484375,198,49,20,2,13,3,73.125,804999.1875,34999.9765625,34000.26171875,8138
169,ne,1982,6.09999990463257,13192.1240234375,63.6597938537598,20,0.220479995012283,7191.82666015625,261,46,14,4,34,9,90.4489974975586,1589999.375,77000.078125,87722.625,11435
170,ne,1983,5.69999980926514,12919.724609375,63.5976142883301,20,0.212073996663094,7226.7978515625,255,67,17,6,38,19,70.9039993286133,1596004.25,73999.9140625,85724.75,11534
171,ne,1984,4.40000009536743,13540.6591796875,64.5462265014648,20,0.192238003015518,26148.271484375,285,44,28,6,27,11,63.3600006103516,1605000.875,71000.03125,83772.375,41968
172,ne,1985,5.5,13735.169921875,64.9616394042969,21,0.194536998867989,7505.62451171875,237,48,18,6,28,10,60.5149993896484,1605995.625,68999.8828125,81864.4609375,12054
173,ne,1986,5,13971.1044921875,65.4792175292969,21,0.18893800675869,7867.96630859375,290,68,23,4,40,15,78.75,1597998.75,70999.9296875,80000,12573
174,ne,1987,4.90000009536743,14300,65.3130264282227,21,0.180938005447388,8212.685546875,297,54,35,2,35,12,67.8919982910156,1593997.5,70999.9609375,76999.2265625,13091
175,ne,1988,3.59999990463257,14219.44140625,66.358283996582,21,0.16237199306488,8368.896484375,261,55,22,4,33,11,90.5139999389648,1602003.375,68999.9140625,70999.8046875,13407
176,nv,1982,10.1000003814697,14914.0810546875,65.9574432373047,21,0.192366003990173,7304.10888671875,280,53,9,1,39,16,96.3420028686523,877998.9375,41999.9453125,42000,6413
177,nv,1983,9.80000019073486,14863.5322265625,65.2757110595703,21,0.191312000155449,7661.0849609375,253,41,12,1,32,8,57.9189987182617,897000.875,40999.9921875,42000,6872
178,nv,1984,7.80000019073486,15214.2861328125,66.7630081176758,21,0.192364007234573,7995.6494140625,249,27,13,3,24,5,59.2309989929199,916998.6875,39000.0390625,42000,7332
179,nv,1985,8,15564.6181640625,66.019416809082,21,0.16575400531292,8083.32177734375,259,44,11,3,20,8,67.3280029296875,936001.3125,39000.0390625,42000,7566
180,nv,1986,6,15976.2646484375,67.8426055908203,21,0.160077005624771,8253.34765625,233,45,12,2,30,9,69.9079971313477,967001.5625,40999.9921875,42000,7981
181,nv,1987,6.30000019073486,16412,68.2352981567383,21,0.155419006943703,8337.64453125,262,45,13,3,22,5,68.7710037231445,1006999.0625,41999.97265625,42999.828125,8396
182,nv,1988,5.19999980926514,16853.705078125,69.25,21,0.136147007346153,8528.455078125,286,46,8,1,24,7,75.3509979248047,1054001,40999.98828125,40999.7109375,8989
183,nh,1982,7.40000009536743,13834.12890625,63.0985908508301,20,0.194977998733521,7353.357421875,173,34,16,5,26,6,79.7249984741211,948002.3125,46999.9375,54426.32421875,6971
184,nh,1983,5.40000009536743,14662.84375,65.6033248901367,20,0.190770998597145,7488.015625,191,35,21,6,35,7,63.048999786377,958999.0625,46999.94921875,54569.18359375,7181
185,nh,1984,4.30000019073486,15451.6484375,67.6151733398438,20,0.182961001992226,7458.0771484375,192,23,11,1,24,3,70.5189971923828,978000.0625,46000.0859375,54712.41015625,7294
186,nh,1985,3.90000009536743,16280.720703125,68.2958984375,20,0.177788004279137,7553.11572265625,191,24,12,4,21,3,72.5999984741211,997998.75,45999.921875,54856.01953125,7538
187,nh,1986,2.79999995231628,17132.095703125,69.9614868164062,20.5,0.172650992870331,8133.39453125,172,27,16,3,26,9,48.0369987487793,1027000.5,48999.94140625,55000,8353
188,nh,1987,2.5,17906,71.2686538696289,21,0.167906999588013,8672.6474609375,179,25,23,2,16,5,53.2000007629395,1057001.375,48999.97265625,54999.83203125,9167
189,nh,1988,2.40000009536743,18704.5234375,70.8383941650391,21,0.156749993562698,8762.1884765625,166,22,13,0,28,4,43.7159996032715,1085002.875,48000.05859375,50999.9609375,9507
190,nj,1982,9,16665.87109375,57.8578948974609,19,0.175159007310867,6971.9833984375,1061,263,73,16,143,55,270.674987792969,7430023.5,404999.78125,372372.8125,51802
191,nj,1983,7.80000019073486,17275.228515625,58.574146270752,21,0.168255999684334,6992.091796875,932,210,59,16,109,44,232,7468008.5,393000.59375,370515.75,52217
192,nj,1984,6.19999980926514,18065.93359375,61.5186805725098,21,0.160739004611969,6959.14111328125,922,152,64,12,98,26,211.628005981445,7517019.5,382000.625,368667.96875,52312
193,nj,1985,5.69999980926514,18662.076171875,61.6970520019531,21,0.149364992976189,7023.037109375,964,171,54,9,103,34,203.462997436523,7561970.5,374000.0625,366829.40625,53108
194,nj,1986,5,19421.052734375,62.407527923584,21,0.142315000295639,7224.90185546875,1039,182,76,9,95,28,205.063003540039,7625017,361999.5625,364999.96875,55090
195,nj,1987,4,20313,63.4121971130371,21,0.129431992769241,7438.8671875,1023,171,65,14,98,22,204.244003295898,7672001.5,350000.53125,354995.3125,57071
196,nj,1988,3.79999995231628,21168.431640625,63.3952255249023,21,0.116540998220444,7598.8720703125,1051,200,67,11,112,29,206.966995239258,7721014.5,330000.5,343000.65625,58671
197,nm,1982,9.19999980926514,11347.2548828125,55.8884315490723,21,0.208908006548882,8662.2890625,577,117,37,11,66,20,163.949996948242,1367998.75,76000.015625,77136.4921875,11850.0009765625
198,nm,1983,10.1000003814697,11288.9912109375,55.1411285400391,21,0.208832994103432,8329.537109375,531,83,28,4,59,10,137.309997558594,1401998.75,74000.078125,76850.78125,11678.0009765625
199,nm,1984,7.5,11539.560546875,57.4678535461426,21,0.20864200592041,8718.083984375,497,96,18,4,45,12,121.73999786377,1426001.375,72000,76566.140625,12432
200,nm,1985,8.80000019073486,11861.228515625,57.1011657714844,21,0.201912999153137,9151.0458984375,535,115,40,14,63,19,132.289993286133,1449998.125,71000.03125,76282.546875,13268.9990234375
201,nm,1986,9.19999980926514,11825.59375,58.3333320617676,21,0.222497999668121,9596.3447265625,499,88,32,10,59,17,123,1479000.625,72000.0703125,76000,14193
202,nm,1987,8.89999961853027,11898,57.9683113098145,21,0.220807000994682,10077.3427734375,568,97,33,5,53,10,160.350006103516,1499998.625,72000.0546875,73999.609375,15116
203,nm,1988,7.80000019073486,12019.2490234375,58.5793380737305,21,0.220724001526833,10141.353515625,487,92,31,18,45,14,161.470001220703,1506998,70000.0234375,69999.6875,15282.9990234375
204,ny,1982,8.60000038146973,15158.7109375,54.3152084350586,19,0.167704999446869,4576.345703125,2162,477,129,29,288,131,546.859985351562,17586958,913002.875,922604.5625,80484
205,ny,1983,8.60000038146973,15573.39453125,54.3515129089355,19,0.163120999932289,4737.51123046875,2077,436,121,23,269,96,495.690002441406,17685024,885999.0625,910465.9375,83783
206,ny,1984,7.19999980926514,16335.1650390625,55.0517272949219,19,0.16169199347496,4917.59423828125,2060,360,108,18,241,80,443.910003662109,17746076,858000.875,898487,87268
207,ny,1985,6.5,16708.685546875,56.7492485046387,19.1599998474121,0.155274003744125,5090.12548828125,2006,376,126,29,202,75,424.420013427734,17783058,838000,886665.75,90518
208,ny,1986,6.30000019073486,17326.109375,57.3886413574219,21,0.155270993709564,5296.99462890625,2122,381,146,24,232,73,430.179992675781,17794996,827997.625,875000,94260
209,ny,1987,4.90000009536743,18005,58.6735420227051,21,0.151975005865097,5498.02587890625,2333,397,157,34,235,61,479.829986572266,17824944,796000.6875,848988.375,98002
210,ny,1988,4.19999980926514,18580.365234375,59.1712532043457,21,0.148806005716324,5789.921875,2255,391,126,17,227,82,418.579986572266,17909050,748000.875,802999.8125,103692
211,nc,1982,9,11078.7587890625,60.302074432373,21,0.210607007145882,7164.2255859375,1303,243,99,19,169,52,683.820007324219,6016002.5,300000,355732.28125,43100
212,nc,1983,8.89999961853027,11455.275390625,59.5545654296875,21,0.207259997725487,7411.23291015625,1234,212,109,19,143,44,341.619995117188,6076991.5,292999.71875,353018.3125,45038
213,nc,1984,6.69999980926514,12089.0107421875,61.8547668457031,21,0.199801996350288,7814.15673828125,1450,227,96,11,150,34,373.140014648438,6165988.5,288000.28125,350325.0625,48182
214,nc,1985,5.40000009536743,12353.8134765625,63.1748085021973,21,0.194195002317429,7981.27978515625,1482,229,103,12,172,47,345.329986572266,6255012,287999.90625,347652.3125,49923
215,nc,1986,5.30000019073486,12839.009765625,63.580638885498,21,0.189738005399704,8254.9208984375,1647,251,117,20,174,44,409.679992675781,6331011.5,308999.8125,345000,52262
216,nc,1987,4.5,13325,65.0853118896484,21,0.185424998402596,8513.9462890625,1584,239,126,15,154,45,353.440002441406,6413007,309000,341002.1875,54599.99609375
217,nc,1988,3.59999990463257,13767.083984375,65.6070556640625,21,0.17569500207901,8929.41015625,1573,206,102,14,161,36,373.829986572266,6489006.5,300000,316997.78125,57943
218,nd,1982,5.90000009536743,12553.69921875,62.0041732788086,21,0.228972002863884,7815.47265625,148,34,14,5,27,6,78.75,672000.3125,33000.03515625,38843.15234375,5252
219,nd,1983,5.59999990463257,12389.908203125,61.8069839477539,21,0.221058994531631,7875.19580078125,116,30,11,1,9,4,72,680998.9375,30999.974609375,37844.5078125,5363
220,nd,1984,5.09999990463257,12690.1103515625,63.3946838378906,21,0.209676995873451,7826.76123046875,100,15,5,1,12,2,58,687001.9375,29999.939453125,36871.5390625,5377
221,nd,1985,5.90000009536743,12661.0166015625,64.4763870239258,21,0.201547995209694,7864.2421875,90,29,6,2,12,6,36.1399993896484,684999.25,28999.935546875,35923.5859375,5387
222,nd,1986,6.30000019073486,12817.337890625,64.2710418701172,21,0.194244995713234,8150.1982421875,100,13,7,2,9,2,31.0900001525879,679001.875,30000.04296875,35000,5534
223,nd,1987,5.19999980926514,12971,65.0826416015625,21,0.185436993837357,8453.890625,101,29,6,2,10,4,40.3800010681152,671998.3125,28999.935546875,33000.03125,5681
224,nd,1988,4.80000019073486,12351.2998046875,65.5601654052734,21,0.171434000134468,8643.17578125,104,18,6,0,12,4,37.1300010681152,667000.1875,27999.962890625,30000,5765
225,oh,1982,12.5,13039.3798828125,55.6121826171875,21,0.2257139980793,6659.626953125,1607,421,130,19,221,88,643.130004882812,10774027,552000.5625,582422,71751
226,oh,1983,12.1999998092651,13236.23828125,55.7450523376465,21,0.199800997972488,6818.20361328125,1582,383,129,26,201,74,744.280029296875,10738019,530000.5,568580.875,73214
227,oh,1984,9.39999961853027,13784.615234375,57.325870513916,21,0.194478005170822,6973.470703125,1646,408,131,23,217,88,877.440002441406,10739989,514999.875,555068.6875,74895
228,oh,1985,8.89999961853027,13992.5849609375,57.9638366699219,21,0.18035900592804,7031.74853515625,1646,357,113,18,207,75,897.919982910156,10743985,506999.28125,541877.625,75549
229,oh,1986,8.10000038146973,14279.669921875,59.3186874389648,21,0.17485199868679,7196.9736328125,1673,407,129,25,205,82,843.840026855469,10747990,526000.3125,529000,77353
230,oh,1987,7,14598,59.8554420471191,21,0.171217992901802,7340.248046875,1772,383,155,18,204,85,684.690002441406,10783968,517999.65625,518003.15625,79157
231,oh,1988,6,14952.8388671875,60.7407379150391,21,0.159994006156921,7553.2177734375,1763,379,130,16,215,61,567.840026855469,10854976,498000.3125,494003.03125,81990
232,ok,1982,5.69999980926514,13552.505859375,59.6170196533203,21,0.207454994320869,9288.4609375,1054,234,72,15,130,42,321.109985351562,3230998,154000.15625,170964.765625,30010.998046875
233,ok,1983,9,12784.4033203125,58.4437065124512,21,0.202159002423286,8929.328125,848,152,43,11,88,26,236.369995117188,3310999.5,151000.109375,169964.84375,29565
234,ok,1984,7,12881.318359375,59.6368141174316,21,0.197189003229141,9359.798828125,797,150,47,15,79,21,217.619995117188,3310007,145999.921875,168970.75,30981
235,ok,1985,7.09999990463257,12904.6611328125,60.3906860351562,21,0.187404006719589,9445.9150390625,744,124,47,8,82,24,204.179992675781,3301003.5,143000.140625,167982.484375,31180.998046875
236,ok,1986,8.19999980926514,12656.3466796875,60.8929328918457,21,0.180598005652428,9496.078125,699,127,58,19,59,19,177.350006103516,3305996.25,151999.96875,167000,31393.998046875
237,ok,1987,7.40000009536743,12607,60.3082046508789,21,0.171737998723984,9659.5244140625,597,97,40,15,55,18,147.880004882812,3272003.75,149000.203125,160000,31606
238,ok,1988,6.69999980926514,12822.90625,59.5976524353027,21,0.161579996347427,9990.1142578125,634,102,49,8,73,23,166.339996337891,3242005,143999.90625,148000.96875,32388
239,or,1982,11.5,12626.4912109375,58.4623031616211,21,0.187434002757072,7262.63818359375,518,90,30,8,66,14,163.380004882812,2669002.5,123000.21875,128896.9921875,19384
240,or,1983,10.8000001907349,12925.458984375,59.5617523193359,21,0.177792996168137,7728.1982421875,550,92,33,8,64,11,165.050003051758,2659999,118000.0078125,126612.7421875,20557
241,or,1984,9.39999961853027,13246.154296875,59.7627296447754,21,0.174122005701065,7826.23828125,572,78,47,8,62,10,153.779998779297,2675998.25,116000.1171875,124368.9609375,20943
242,or,1985,8.80000019073486,13376.0595703125,59.2994575500488,21,0.165583997964859,7985.869140625,559,74,39,10,53,11,150.369995117188,2686996.25,115999.9609375,122164.953125,21458
243,or,1986,8.5,13649.123046875,60.5544738769531,21,0.16585299372673,8288.3212890625,619,69,48,4,60,11,176.429992675781,2701994.75,121999.8828125,119999.9921875,22395
244,or,1987,6.19999980926514,14019,62.4760093688965,21,0.159337997436523,8565.328125,620,57,53,6,73,12,144.539993286133,2724005.5,117999.875,118000.78125,23332
245,or,1988,5.80000019073486,14326.275390625,63.2595367431641,21,0.151538997888565,9108.7705078125,677,95,57,10,83,17,153.899993896484,2767003.5,112999.9453125,117000.28125,25204
246,pa,1982,10.8999996185303,13651.5517578125,53.4550590515137,21,0.183375999331474,6003.2685546875,1819,432,126,16,216,80,581.090026855469,11879029,594999.1875,629687.375,71313
247,pa,1983,11.8000001907349,13706.421875,52.9097633361816,21,0.17687900364399,6080.38427734375,1721,397,109,14,211,68,533.419982910156,11891025,576000.3125,617411.125,72302
248,pa,1984,9.10000038146973,13987.912109375,54.1598663330078,21,0.170682996511459,6250.283203125,1727,359,110,15,186,73,497.130004882812,11886981,556998.6875,605374.3125,74297
249,pa,1985,8,14356.9912109375,55.2368507385254,21,0.166262999176979,6363.63623046875,1771,409,108,14,178,62,567.760009765625,11852972,541000.875,593572.125,75428
250,pa,1986,6.80000019073486,14713.1064453125,56.8044128417969,21,0.16168799996376,6476.1240234375,1894,438,138,31,213,67,618.52001953125,11893997,547999.625,582000,77027
251,pa,1987,5.69999980926514,15200,57.3564224243164,21,0.156139001250267,6587.2919921875,1987,442,111,18,202,74,647.830017089844,11936013,535998.875,566000.75,78626
252,pa,1988,5.09999990463257,15623.6767578125,58.5465087890625,21,0.149836003780365,6769.25830078125,1931,405,110,13,215,67,574.010009765625,12001019,511999.40625,530000.5,81238
253,ri,1982,10.1999998092651,13326.96875,58.606559753418,20,0.19666700065136,6192.87841796875,105,36,9,4,18,10,31.7999992370605,953999.0625,46000.04296875,55891.45703125,5908
254,ri,1983,8.30000019073486,13759.173828125,59.1836738586426,20,0.190400004386902,6290.82470703125,100,26,6,0,12,3,27.5300006866455,955995.5,43999.8828125,54892.109375,6014
255,ri,1984,5.30000019073486,14312.087890625,62.5336952209473,20.5,0.181668996810913,5509.38330078125,79,24,5,1,10,5,24.6000003814697,961995.125,43000.02734375,53910.625,5300
256,ri,1985,4.90000009536743,14595.3388671875,63.6363639831543,21,0.177523002028465,6015.47900390625,109,32,9,1,13,7,30.7000007629395,968002.6875,41999.9453125,52946.6953125,5823
257,ri,1986,4,15109.3916015625,64.7214813232422,21,0.172160997986794,6064.59228515625,124,25,7,1,17,3,47.1399993896484,975003.75,43999.9765625,52000,5913
258,ri,1987,3.79999995231628,15633,65.4855651855469,21,0.16771100461483,6088.2109375,113,31,5,1,15,4,42.5499992370605,986003.9375,43000.02734375,50999.9375,6003
259,ri,1988,3.09999990463257,16257.9404296875,66.2760467529297,21,0.158108994364738,5894.25146484375,125,30,8,3,13,8,37.5,993001.375,40999.98828125,45999.953125,5853
260,sc,1982,10.8000001907349,10393.794921875,57.8240165710449,21,0.211842998862267,7508.35546875,730,140,62,15,77,23,219.600006103516,3226006,172000.0625,195651.40625,24222
261,sc,1983,10,10693.8076171875,56.5143127441406,21,0.208084002137184,7666.3701171875,844,175,58,12,88,26,277.130004882812,3257995.5,165999.796875,194222.984375,24977
262,sc,1984,7.09999990463257,11160.439453125,57.839427947998,21,0.198570996522903,7865.2431640625,916,142,55,7,82,21,320.700012207031,3301995.75,162000.09375,192805,25971
263,sc,1985,6.80000019073486,11369.703125,59.9093551635742,21,0.193221002817154,7970.41943359375,951,175,56,7,111,35,400.049987792969,3347000.75,160000,191397.375,26677
264,sc,1986,6.19999980926514,11674.9228515625,60.855396270752,21,0.188850998878479,8414.9677734375,1059,192,67,13,95,24,485.390014648438,3380999.25,168999.875,189999.984375,28451
265,sc,1987,5.59999990463257,12027,61.7635269165039,21,0.185350000858307,8824.517578125,1086,197,73,11,131,40,377.769989013672,3425003,169999.90625,186999.9375,30224
266,sc,1988,4.5,12440.80859375,62.6134986877441,21,0.169980004429817,9152.458984375,1034,188,72,15,115,32,321.600006103516,3469996.5,168000.171875,170999.90625,31759
267,sd,1982,5.5,11323.388671875,62.7254486083984,21,0.242798000574112,9165.685546875,148,30,7,3,15,1,54.3400001525879,694001.5625,35000,39847.15625,6361
268,sd,1983,5.40000009536743,11091.7431640625,62.6984100341797,21,0.229347005486488,9037.2080078125,175,23,11,4,12,4,47,698999.0625,33000.03125,38848.44140625,6317
269,sd,1984,4.30000019073486,11661.5380859375,64.8915176391602,21,0.219713002443314,9079.4384765625,143,25,12,3,17,5,50.6399993896484,704999.5625,32000,37874.76171875,6401
270,sd,1985,5.09999990463257,11684.322265625,64.426872253418,21,0.209174007177353,8865.828125,130,17,11,1,7,2,34.9000015258789,707999.3125,30999.974609375,36925.484375,6277
271,sd,1986,4.69999980926514,12175.4384765625,65.1663436889648,21,0.199288994073868,8817.8173828125,134,23,6,2,14,6,36.0900001525879,707998.3125,32000,36000,6243
272,sd,1987,4.19999980926514,12545,66.019416809082,21,0.193110004067421,8757.4228515625,134,14,8,1,15,2,30.0400009155273,708998.5,30999.94140625,35000.03515625,6208.99951171875
273,sd,1988,3.90000009536743,12276.2275390625,66.2162170410156,21,0.179332002997398,9304.3427734375,147,23,12,1,16,8,42.7299995422363,713000.375,30000,31999.998046875,6634
274,tn,1982,11.8000001907349,10988.06640625,53.998851776123,19,0.198827996850014,7458.30029296875,1055,243,84,13,154,54,386.769989013672,4665004,234999.875,255683.078125,34793
275,tn,1983,11.5,11183.486328125,55.0641937255859,19,0.193915992975235,7733.20947265625,1037,193,53,10,153,42,377.890014648438,4688997.5,227000.171875,252969.421875,36261
276,tn,1984,8.60000038146973,11704.3955078125,57.3122482299805,19.6700000762939,0.183345004916191,7728.10009765625,1095,213,65,10,151,51,388.720001220703,4726000,220999.71875,250284.546875,36523
277,tn,1985,8,11919.4912109375,57.6473846435547,21,0.187637999653816,7614.015625,1101,183,65,8,117,23,324.309997558594,4762007.5,219999.671875,247628.171875,36258
278,tn,1986,8,12371.5166015625,58.0325202941895,21,0.174572005867958,8165,1230,233,90,10,158,51,395.690002441406,4800000,233000.046875,244999.984375,39192
279,tn,1987,6.59999990463257,12876,59.2391319274902,21,0.168928995728493,8676.8427734375,1248,225,97,20,150,45,376.369995117188,4854992,233999.953125,241999.890625,42126.00390625
280,tn,1988,5.80000019073486,13352.26171875,59.2045135498047,21,0.168742001056671,9028.1826171875,1266,230,79,16,173,46,398.480010986328,4895005,228000.15625,224999.96875,44193
281,tx,1982,6.90000009536743,13942.720703125,62.6551094055176,19,0.208685994148254,8144.78759765625,4213,1049,237,72,526,196,2094.89990234375,15374004,767000.1875,842419.25,125218
282,tx,1983,8,13692.66015625,62.3161430358887,19,0.200634002685547,8338.572265625,3823,915,207,51,471,176,1812.5,15816016,759000.8125,843562.0625,131883
283,tx,1984,5.90000009536743,14039.560546875,64.5558624267578,19,0.193534001708031,8564.12890625,3912,886,227,39,455,167,1852.46997070312,16083013,748999.4375,844706.5,137737
284,tx,1985,7,14270.126953125,63.9125213623047,19,0.184567004442215,8751.5458984375,3678,811,256,53,388,131,1471.02001953125,16370022,750999.625,845852.5,143263
285,tx,1986,8.89999961853027,13950.46484375,62.0016746520996,19.6700000762939,0.175311997532845,8821.6962890625,3567,788,279,76,420,134,1267.30004882812,16688968,813999.625,847000.0625,147225
286,tx,1987,8.39999961853027,13889,62.9358406066895,21,0.167623996734619,9005.0478515625,3261,688,231,43,385,121,1034.47998046875,16789028,814998.8125,829991.8125,151186
287,tx,1988,7.30000019073486,14038.4990234375,64.1301651000977,21,0.155517995357513,9290.322265625,3393,752,247,70,404,129,1145.63000488281,16840966,790000.5625,778000.375,156458
288,ut,1982,7.80000019073486,10788.783203125,61.160270690918,21,0.240700006484985,7012.18310546875,295,46,26,4,35,12,62.2999992370605,1558002.625,73000.078125,87822.1015625,10925
289,ut,1983,9.19999980926514,10779.81640625,60.0382385253906,21,0.232819005846977,7035.0908203125,283,45,25,3,29,9,67.7399978637695,1595004.25,72000.046875,87107.9140625,11221
290,ut,1984,6.5,11120.87890625,62.6666679382324,21,0.218514993786812,7184.841796875,315,51,22,4,38,5,78.0599975585938,1623000.25,71999.8984375,86399.53125,11661
291,ut,1985,5.90000009536743,11284.9580078125,64.6284103393555,21,0.214632004499435,7317.34423828125,303,36,20,1,25,6,63.310001373291,1644995.75,72999.890625,85696.90625,12037
292,ut,1986,6,11339.525390625,65.8310089111328,21,0.20744900405407,7426.68359375,313,34,33,6,36,5,54.9599990844727,1663999.75,82000,85000,12358
293,ut,1987,6.40000009536743,11389,65.2253952026367,21,0.194580003619194,7547.00341796875,296,48,31,6,35,15,56.7999992370605,1680004.5,83999.9140625,83999.328125,12679
294,ut,1988,4.90000009536743,11735.322265625,65.8158569335938,21,0.183351993560791,7847.94482421875,297,29,29,3,23,7,71.5,1689996.625,84000.0234375,83999.8515625,13263
295,vt,1982,6.90000009536743,12064.439453125,63.5658912658691,18,0.188731998205185,7678.83740234375,107,18,6,0,27,8,27.7600002288818,520000.59375,26000.025390625,32127.525390625,3993
296,vt,1983,6.90000009536743,12186.9267578125,63.0102043151855,18,0.186243996024132,7906.68359375,94,19,8,2,19,2,34.0999984741211,524998.875,25000,31841.85546875,4151
297,vt,1984,5.19999980926514,12680.2197265625,64.3939361572266,18,0.175201997160912,8307.5341796875,114,18,10,4,23,6,31.8099994659424,530000.8125,25000,31558.728515625,4403
298,vt,1985,4.80000019073486,13112.2880859375,65.9204025268555,18,0.173699006438255,8762.60546875,115,23,8,1,14,4,36.3499984741211,535000.6875,24000.0234375,31278.115234375,4688
299,vt,1986,4.69999980926514,13740.9697265625,68.3046722412109,19.5,0.169052004814148,8990.76953125,109,19,7,0,14,0,33.4199981689453,540999.3125,27000.02734375,31000,4864
300,vt,1987,3.59999990463257,14325,69.0072631835938,21,0.169162005186081,9195.244140625,119,14,10,1,18,2,38.9500007629395,548000.6875,26000.025390625,29999.998046875,5039
301,vt,1988,2.79999995231628,14727.623046875,68.9573440551758,21,0.159199997782707,9969.486328125,129,27,12,3,19,7,39.0400009155273,556999.625,25000,28000.05859375,5553
302,va,1982,7.69999980926514,13878.28125,60.8457679748535,21,0.208276003599167,7547.8310546875,881,177,71,14,125,41,252.699996948242,5488994,282000.0625,315716.34375,41430
303,va,1983,6.09999990463257,14299.3115234375,62.6408653259277,21,0.202383995056152,7609.12548828125,901,179,51,11,137,49,268.260009765625,5558983,274000.5625,313002.46875,42299
304,va,1984,5,14906.59375,64.8928451538086,21,0.197190999984741,7900.44384765625,1013,213,63,12,127,53,271.760009765625,5636012.5,267000.0625,310311.90625,44527
305,va,1985,5.59999990463257,15323.0927734375,64.0246810913086,21,0.184192001819611,8399.5791015625,976,176,55,9,109,38,268.760009765625,5706000.5,264000.40625,307644.5,47928.00390625
306,va,1986,5,15915.376953125,64.0148849487305,21,0.180501997470856,8866.4169921875,1126,224,77,19,149,45,294.309997558594,5795013,269000.34375,304999.96875,51381
307,va,1987,4.19999980926514,16486,65.3014755249023,21,0.175822004675865,9287.623046875,1021,165,65,9,124,37,261.100006103516,5903986.5,266999.65625,303000.6875,54834
308,va,1988,3.90000009536743,17011.548828125,66.5030136108398,21,0.163499996066093,9551.6279296875,1071,191,76,12,118,29,253.240005493164,6014995.5,257999.671875,293000.28125,57453
309,wa,1982,12.1000003814697,14342.482421875,56.3331260681152,21,0.183850005269051,7306.6826171875,748,172,43,6,107,28,271.006011962891,4278001.5,202000.265625,219551.96875,31258
310,wa,1983,11.1999998092651,14534.4033203125,57.6717910766602,21,0.179464995861053,8395.81640625,698,140,53,5,92,27,236.518997192383,4305001,194999.90625,217124,36143.99609375
311,wa,1984,9.5,14758.2421875,57.5635452270508,21,0.171880006790161,7874.92822265625,746,158,45,9,87,22,229.462997436523,4348992,192000,214722.875,34248
312,wa,1985,8.10000038146973,14909.9580078125,58.944465637207,21,0.16652899980545,7796.56396484375,744,124,50,16,77,12,218.182006835938,4408993.5,193999.96875,212348.3125,34375
313,wa,1986,8.19999980926514,15375.64453125,60.637020111084,21,0.16041499376297,8166.6845703125,703,148,73,13,83,29,222.22200012207,4463010.5,202999.953125,210000,36448
314,wa,1987,7.59999990463257,15630,61.4004135131836,21,0.15531399846077,8488.326171875,780,146,55,7,83,20,246.591003417969,4537997,198999.9375,206998.03125,38520
315,wa,1988,6.19999980926514,15854.66796875,62.4964065551758,21,0.144180998206139,8995.921875,778,173,47,11,98,24,255.938003540039,4647995,191999.734375,206999.984375,41813
316,wv,1982,13.8999996185303,10748.2099609375,45.5228996276855,18,0.201276004314423,5574.712890625,450,89,35,8,58,21,144,1960997.875,97999.9609375,100136.3046875,10932
317,wv,1983,18,10451.8349609375,42.9931983947754,18.5,0.195664003491402,5958.21728515625,425,93,23,4,56,21,153,1963003.25,96000.1328125,98565.65625,11696
318,wv,1984,15,10641.7578125,44.4141693115234,19,0.192053005099297,6494.61083984375,438,91,30,9,55,15,131.404006958008,1951002.125,93999.984375,97019.6484375,12671
319,wv,1985,13,10669.4912109375,45.3861923217773,19,0.179933995008469,6541.31787109375,420,67,29,3,47,13,140.13200378418,1936001.25,92000.109375,95497.890625,12664
320,wv,1986,11.8000001907349,10888.544921875,44.9862632751465,19.6700000762939,0.173934996128082,6887.31494140625,440,86,43,6,53,17,145.848999023438,1917002.5,94999.9140625,94000,13203
